Participant ID,sex,source_file,overall_input_mean,overall_input_median,overall_actual_mean,overall_actual_median,overall_ratio_mean,overall_ratio_median,SS_DS_input_mean,SS_DS_input_median,SS_DS_actual_mean,SS_DS_actual_median,SS_DS_ratio_mean,SS_DS_ratio_median,DD_input_mean,DD_input_median,DD_actual_mean,DD_actual_median,DD_ratio_mean,DD_ratio_median,DS_input_mean,DS_input_median,DS_actual_mean,DS_actual_median,DS_ratio_mean,DS_ratio_median,SS_input_mean,SS_input_median,SS_actual_mean,SS_actual_median,SS_ratio_mean,SS_ratio_median
160,female,160_dist_est.csv,15.25,15.0,76.66087875,74.558595,0.2103146976301222,0.1947887768939994,14.28125,15.0,78.04409625,74.558595,0.1879019793646506,0.1768237711059733,16.21875,15.0,75.27766125,72.006975,0.2327274158955939,0.218512645627613,14.9375,15.0,78.79917,74.22909999999999,0.1917022051875552,0.1977582128985816,13.625,13.0,77.2890225,82.00282999999999,0.184101753541746,0.1592623051029691
161,female,161_dist_est.csv,14.7265625,15.0,76.66087875,74.558595,0.1961347504957597,0.1871120932416983,14.78125,15.0,78.04409625,74.558595,0.190716118580317,0.1804478069588978,14.671875,14.0,75.27766125,72.006975,0.2015533824112024,0.1871120932416983,15.1875,15.0,78.79917,74.22909999999999,0.1910778342885943,0.1936380628090232,14.375,14.5,77.2890225,82.00282999999999,0.1903544028720397,0.1756651506032231
162,female,162_dist_est.csv,29.4921875,30.0,76.66087875,74.558595,0.3920148423475698,0.3909850139398626,28.4375,30.0,78.04409625,74.558595,0.3692505733008139,0.3696980900154621,30.546875,27.5,75.27766125,72.006975,0.4147791113943256,0.3909850139398626,26.875,22.5,78.79917,74.22909999999999,0.3445270273779625,0.3048553705151202,30.0,30.0,77.2890225,82.00282999999999,0.3939741192236653,0.4016816536323201
163,female,163_dist_est.csv,25.9375,30.0,76.66087875,74.558595,0.3290961176417791,0.3435741315389715,25.828125,30.0,78.04409625,74.558595,0.3183560264014642,0.3358723416403893,26.046875,29.0,75.27766125,72.006975,0.339836208882094,0.3600131230362475,27.46875,30.0,78.79917,74.22909999999999,0.3444397095546672,0.3609087385399115,24.1875,30.0,77.2890225,82.00282999999999,0.2922723432482612,0.3353035265003281
164,female,164_dist_est.csv,312.109375,300.0,76.66087875,74.558595,4.209649676883371,4.015691716953167,303.125,300.0,78.04409625,74.558595,3.782723142768329,4.015691716953167,321.09375,300.0,75.27766125,72.006975,4.636576210998414,4.477113443786707,321.875,325.0,78.79917,74.22909999999999,4.050014392387246,4.030568909427474,284.375,300.0,77.2890225,82.00282999999999,3.515431893149412,3.967101184712188
165,female,165_dist_est.csv,58.75,57.5,76.66087875,74.558595,0.7735090111612565,0.7621384262878006,56.015625,57.5,78.04409625,74.558595,0.7431281968353425,0.7529421969287187,61.484375,55.0,75.27766125,72.006975,0.8038898254871707,0.786646022977301,56.875,55.0,78.79917,74.22909999999999,0.7300866971132706,0.7621384262878006,55.15625,57.5,77.2890225,82.00282999999999,0.7561696965574142,0.7529421969287187
168,female,168_dist_est.csv,32.109375,30.0,76.66087875000001,74.558595,0.4456389562435814,0.3975023325604853,33.828125,30.0,78.04409625,74.558595,0.4625543102340745,0.3967663594397205,30.390625,30.0,75.27766125,72.006975,0.4287236022530882,0.3987011906486204,30.625,30.0,78.79917,74.22909999999999,0.3855668005584943,0.3810692131439003,37.03125,30.0,77.2890225,82.00282999999999,0.5395418199096549,0.4016816536323201
169,female,169_dist_est.csv,2.8203125,3.0,76.66087875,74.558595,0.0393924246295691,0.0369358396762943,2.859375,3.0,78.04409625,74.558595,0.038253521053294,0.0401569171695316,2.78125,3.0,75.27766125,72.006975,0.0405313282058443,0.0369358396762943,2.6875,3.0,78.79917,74.22909999999999,0.0346199546597644,0.030485537051512,3.03125,3.0,77.2890225,82.00282999999999,0.0418870874468235,0.0401569171695316
171,female,171_dist_est.csv,5.078125,5.0,76.66087875,74.558595,0.0680853258846145,0.0670607053000656,5.015625,5.0,78.04409625,74.558595,0.0640135363889185,0.0658744314762086,5.140625,5.0,75.27766125,72.006975,0.0721571153803105,0.0701670349656368,5.125,5.0,78.79917,74.22909999999999,0.064594288553298,0.0640736112967409,4.90625,5.0,77.2890225,82.00282999999999,0.063432784224539,0.0658744314762086
175,female,175_dist_est.csv,50.3984375,43.5,76.66087875,74.558595,0.7113162988907058,0.5470741211152075,54.734375,42.0,78.04409625,74.558595,0.7130707305196899,0.5230495936925765,46.0625,46.5,75.27766125,72.006975,0.7095618672617218,0.5876698827513536,38.625,38.5,78.79917,74.22909999999999,0.4925570867200042,0.510581381505315,70.84375,43.0,77.2890225,82.00282999999999,0.9335843743193756,0.5355024249173745
